content
"这是一个新闻,新闻的关键词是娱乐 | 她85岁仍有性生活！身材似少女，和20岁鲜肉拍性感写真，活成了不老传说！,摘要为导语有多少女人想要长生不老术？变老真的有那么可怕吗？白发、皱纹真的那么令人抗拒吗？海伦没有让你长生不老的神力，但可以告诉你，女人如何能够优雅,标题为娱乐 | 她85岁仍有性生活！身材似少女，和20岁鲜肉拍性感写真，活成了不老传说！,正文为 导语 有多少女人想要长生不老术？变老真的有那么可怕吗？白发、皱纹真的那么令人抗拒吗？海伦没有让你长生不老的神力，但可以告诉你，女人如何能够优雅从容地老去！ 文/卡妞微秀（ID：weikagirl） 卡门·戴尔·奥利菲斯现在已经是85岁的老模特了说她老吧，她还能以少女般的身材跟有十二块腹肌的小鲜肉拍火辣性感的写真她还十分大方坦然地跟记者说“我依然还有性生活” 也许有些人接受不了她这份赤裸裸的真性情但海伦真的想说帅哥，放开那位白发奶奶，我来！ 年轻貌美的卡门卡门是意大利和匈牙利混血儿基因好的咧但是，她小的时候家里穷得很自称小提琴家的老爸为了所谓“艺术梦想”离家出走她只好与老妈相依为命穷得连房租都交不起作为舞蹈演员的妈妈觉得女儿只是一个有着“两扇门一样大的耳朵和一双棺材大脚”的女孩这样的经历让她的性格磨炼得坚毅而果敢 明明梦想是当一名芭蕾舞者但却因为身高太高，卡门最终走上了模特之路15岁，她成为美版Vogue杂志最年轻的封面女郎此外，她还去做时薪12美元的人体模特拿着当模特的报酬给母亲交房租 模特在那时都不被看成专门的职业大部分人觉得它就是妓女的代名词但卡尔硬是坚持下来了那以后她家就慢慢告别了贫困卡门不仅靠自己的能力让自己读起来私立学校还悄悄给她背井离乡的老爸暗中资助 82岁，她还在为Stephane Rolland巴黎高级定制走秀成为史上年纪最大的T台走秀模特几十年来各大品牌争着想要卡门走秀代言什么爱马仕、迪奥、劳力士统统把她当宠儿想以卡门在时尚界常青树的形象来证明自己恒久可靠的品质 卡门虽然年纪大了，但状态一流，经验丰富还一点都不比年轻模特难伺候摄影大师们也都喜欢和卡门合作比如连她老人居民身份证上的大头照都是英国著名摄影师诺曼·帕金森的作品 再比如1957年拍得这张经典的黑白照片是当时英国著名的摄影师Richard Avedon的手笔卡门身上穿的大衣外套也是法国高端品牌皮尔·卡丹的经典 看过《穿Prada的女魔头》电影的人应该对卡门的这头标志性银发都不陌生电影里面的女主编正巧也是一头银发有一种“凌厉的优雅”即使慢慢变老卡门也是一如既往优雅如初她就是一本活生生的教科书告诉我们，女人应该如何优雅地老去 1要懂得如何诠释美的含义美是一件抽象的东西，卡尔是这样说的：健康、智慧、爱心、怜悯之心都是美“我希望能够一直保持在最舒服自在的状态而不是人们固有观念中某个年龄“应有”的状态以此同时，让自己感到满足于快乐并能够默默地去帮助他人” 2要懂得如何保持年轻的状态卡尔说：努力工作能让人一直保持年轻状态尽可能让生活规律，高度自律，充分计划生活中总有各种意外计划和自律能够减少意外带来的负面影响让自己保持努力向前的好状态 3要明白好的外在是人的第一名片除了精神上的力量当然还要来点实质的在穿衣搭配上简约大方的基本款才能经得住时代的考验 除了穿衣搭配好皮肤也是好外在的重要表现一个优雅的女人需要有基础的美容知识卡尔说：想要皮肤健康漂亮首先要做到的就是别再疯狂地日光浴了防晒做得越好，皮肤老得越慢要懂得充足的保湿，防晒才是皮肤健康之本 这是一个网络信息发达的时代但是卡门却对社交媒体没有兴趣她更在意的是与身边人的互动而不是陌生人的品头论足 她说每天与人交流，给自己加油不要自己欺骗自己即使没有人看也要做自己做最好的自己而不是一味地效仿追随他人但无论生活给予你什么你都必须鼓足勇气，活出自我想了解更多了解卡门可以点开视频看看她拍杂志大片的视频这样的卡门岁月带不走她的优雅时光也那她无可奈何白发和皱纹并不是完全不能接受的把它当成岁月的礼物吧也许这样我们可以活的更从容希望自己老了也能像卡门这样保持在最舒适最自然的状态"
"这是一个新闻,新闻的关键词是为什么秦朝很容易战胜匈奴:汉朝初期却不能呢?,摘要为在中国古代历史上，北方的游牧民族对中原王朝形成了巨大威胁。其中，在汉朝初期，当时的朝廷不仅在匈奴手上吃了败仗，更是采用和亲等手段来求和。与此,标题为为什么秦朝很容易战胜匈奴:汉朝初期却不能呢?,正文为在中国古代历史上，北方的游牧民族对中原王朝形成了巨大威胁。其中，在汉朝初期，当时的朝廷不仅在匈奴手上吃了败仗，更是采用和亲等手段来求和。与此相对应的是，在汉朝之前的秦朝乃至春秋战国时期，却很容易战胜匈奴，这是为什么呢?首先，在说秦朝之前，先来说一说战国时期匈奴。在战国时期，北方的秦国、赵国、燕国都和匈奴相接壤，并且，这些国家还需要应对其他国家的进攻。但是，就是在这样各自为战的基础上，燕赵等国长期没有在匈奴手上吃过大败仗，尤其是赵武灵王胡服骑射后，赵国更是主动朝着匈奴的地盘进军。而汉朝作为一个统一的强大王朝，却在初期向匈奴委屈求和。由此，表面上看来，着实让人难以理解。对此，在笔者看来，不管是秦朝还是战国时期，各个国家几乎都保持着战时体制的状态。在这种战争的状态下，战国和秦朝军队的战斗力被提升到一个新的高度。尤其是战国时期，大小战争的磨练乃至全民皆民的状态，这是汉朝初期难以相媲美的。所以，从自身角度来说，战国和秦朝时期的战斗力更强，汉朝初期的战斗力则相对较弱，自然在对抗匈奴上吃了亏。在这一点上，汉朝初期皇帝出巡，连几匹像样的战马都找不到。而缺乏强大的骑兵，这在对战匈奴上无疑要吃亏。 另一方面，战国和秦朝面对的匈奴，和汉朝初期面对的匈奴，显然不是一个级别。根据《史记?匈奴列传》的记载，在秦朝时期，匈奴的地盘和军队十分弱小，再加上秦国的长城和蒙恬统率的精锐军团，匈奴根本没法从秦朝手上占得便宜。但是，在汉朝初期，随着冒顿对于匈奴各个部落的统一，极大扩充了匈奴的地盘和人口。由此，刘邦面对的匈奴，要比秦朝和战国时期强大的多。最后，不仅面对的匈奴异常强大，汉朝初期因为刚刚从秦末起义战争和楚汉战争中挣脱出来，整个国家可以说是百废待兴。对此，刘邦乃至后面的汉文帝、汉景帝，都希望通过休养生息来发展经济，提升国力。由此，等到汉武帝即位后，国家的综合实力迈向了崭新的高度，不仅敢于对匈奴开战了，更是在霍去病、卫青等将领的指挥下，将匈奴打得抱头鼠窜。"
"这是一个新闻,新闻的关键词是越野跑，台风,摘要为点击上方“CHN越野跑吧订阅号&#34;关注我们如果说上周南京马拉松是路跑界的大乌龙，那么本周的赛事热点则堪称越野跑圈的泥石流！今天一刷朋友圈，感觉,标题为台风海马突袭赛道！失足越野跑者成为网红，虐哭了,正文为点击上方“CHN越野跑吧订阅号""关注我们如果说上周南京马拉松是路跑界的大乌龙，那么本周的赛事热点则堪称越野跑圈的泥石流！今天一刷朋友圈，感觉画风突变，整个越野跑界猛不留神就诞生了一批网红......既不是四五月份的梅雨季，也不是夏末秋初的台风季，但是台风海马还是带着满满的诚意突袭了浙江金华之巅的越野赛道，在跑者找虐式的狂欢里，没有早一步，也没有早一步。没错，越野跑者除了烧钱吃土，你还命中缺水...... 来，一起跟着画面亲临赛道现场吧！跑着跑着，突然脚下一滑。一步两步，发现刹车根本刹不住！ 猝不及防的感觉，鬼知道我经历了什么？ 特么的好疼！想哭！！！ 事后，我们第一时间联系了参赛者本人，他说他当时没有哭，一瞬间就摔清醒了，坐在那里思考人生。没错，外人看到的只是他狼狈不堪的样子，不是所有人都能在窘态下思考人生，于是我们扒出了以下信息：他叫Tattoo.Gao，职业是上海的一名纹身师，最大的爱好是画画和跑步，前不久刚刚骑行318国道去拉萨（上海至拉萨段，全程4632公里左右。） 他原本的目的只是去散步怡情，顺道捡个妹纸。却没想到跑太快，妹纸没捡着，前看后看左看右看都没有，于是急了，一不留神急转直下。一个严肃跑者关怀妹纸的故事从这里转变了画风......不论真相怎样，网红已经造成。这一个下午，小编眼睁睁见到此图刷爆各个越野群，被制作成各种图册，并且我是他接到的第7个采访电话，编号007......据说，因此还带动了他纹身事业的起飞，已经有越野跑的朋友联系他，想要在身上刻下跑过的轨迹。 随后小编又采访了跟他一样遭遇屁降的跑者，一时间跑者看跑者英雄惜英雄，大家都是一股狼狈的样子。因为降雨突袭，金华山之巅组委会已经改变了赛道压缩了距离，然而cp2之后这个声势浩大的下坡，让人傻眼的同时，更是重温了一把童年屁降时光。当经历了嗖嗖嗖的下坡之后，真的是想躺倒在沿途的溪水中，来一个最纯正最痛彻心扉的越野瘫！比如上图的那个哥们儿...... 而常在越野江湖漂的网红大哥Tattoo.Gao，早已看淡了这些浮华，带着滚滚红尘走到终点，冲线依旧是熟悉的泥土芬芳。Tattoo.Gao说，骑行318回来在身上纹了个小礼物，但是这场刻骨痛心的越野，已经不再需要纹身了。 骑行318国道后的纹身很多人说，人生不过是在找寻一家便利店，你可以爬窗户过去，也可以走门过去，别忘了自己最饥饿的方向就好。而对于风尘仆仆的越野跑者而言，不管你路上是蹚了泥还是涉了水，过程中经历了什么只有自己知道。无论以怎样的姿态冲过终点，拿到的奖牌都是一样的熠熠生辉！ 投稿或赛事推广或合作：微信wang42195邮箱：hyty201604@163.com CHN越野跑吧订阅号微信号zhgyypb 1.点击历史信息，查看更多内容2.长按右侧二维码，进入赛事报名长按二维码报名点击左下角 阅读原文赛事报名"
"这是一个新闻,新闻的关键词是足彩，一单,摘要为Q：为什么你们在微信文章中给出的数据指向某一支球队，而最后的推荐又指向另一支球队呢？A：“一单”最终给出的推荐结果，是由近30种数据维度所综,标题为【一单】30种数据维度为您解读【南安普顿vs切尔西】,正文为 Q：为什么你们在微信文章中给出的数据指向某一支球队，而最后的推荐又指向另一支球队呢？A：“一单”最终给出的推荐结果，是由近30种数据维度所综合得出的最佳方案。这些维度包括“历史交锋”、“战术打法”、“进球值模型预判”、“裁判天气”等多种因素。因为我们搜集和加工的都是客观数据，不包含任何主观元素，所以这30多种数据，一定会有不同的指向，但这些数据只是参考，而最终得出的那一个结果，才是“一单”团队对该场比赛最综合，最准确的推荐。今天的“一单”场次，为各位带来的是英超【南安普顿vs切尔西】的比赛详细解读。 今日“一单”主菜：南安普顿vs切尔西数据维度分析精选（仅供参考，结论以购买时结果为准） 以上的几种维度只是“一单”给出的其中几个参考信息。想要获取最终的推荐结果，需要各位付出一些小小的代价来购买喽。您可以通过在手机各大应用市场下载“实时球市”app，选择“一单”后购买。或者在淘宝店铺搜索“实时球市”，询问客服进行购买。 今日“一单”甜点： 一单历史战绩回顾： 历史干货回顾【球市干货】彩民新福利——德甲进球值算法横空出世！【实时球市app介绍】：做足彩数据，我们是认真的！@Winner球圣专访：投注一分钟，平日十倍功大力出奇迹 ！“萌萌哒”秒变“猛猛哒”【球市专访】足彩共工：投注意甲需参考各队控球率手拿把掐！球市技术哥透露32元任9单中7266元的秘诀【专访】@足彩大神tiger：掌控基本面的玩家才能玩转英超【球市课堂】如何精确把握足彩冷门？攻与守的艺术：进球值模型告诉你在德甲该如何对付拜仁球市妹子玩足彩：投注葡超尽量避免买大球【给足彩玩家的一封信】理性博彩，先从认清自己开始【球市课堂】竞彩2串1赚不了钱？那是因为你不会玩儿！作为一个足彩/博彩玩家，该如何避免“手贱”呢？当足彩“遭遇”进球值模型，球赛剧本预先知？球市神器使用说明书来了，抢红包神马的都弱爆了！神器100场纪念：强大的多角度数据造就日益稳定的推荐【球市专访】不花钱如何讨妹子欢心？给她一个足彩稳胆吧！【足彩课堂】充满诱惑的进球彩，你有胆儿玩吗？大数据演练，进球值模型集基本面之精华！ 精确大数据采集，多角度盘赔解析，尽在“实时球市daily”。——买足彩，不再随随便便。"
"这是一个新闻,新闻的关键词是朗威视讯带您领略一种从天而降的刺激,摘要为10月22日，以“壮美大瀑布·空中嘉年华”为主题的“2016年中国·黄果树坝陵河大桥低空跳伞国际邀请赛”在贵州省安顺市黄果树风景名胜区开赛，,标题为朗威视讯带您领略一种从天而降的刺激,正文为10月22日，以“壮美大瀑布·空中嘉年华”为主题的“2016年中国·黄果树坝陵河大桥低空跳伞国际邀请赛”在贵州省安顺市黄果树风景名胜区开赛，来自美国、加拿大、德国、新西兰等13个国家的30名优秀运动员在此大展身手。上午10时许，30名运动员陆续从370米高的坝陵河大桥观光层跳下。运动员在空中做出前空翻、后空翻，单人、双人、叁人跳等系列高难度动作，为我们带来一场精彩的空中视觉盛宴，展示航空运动和极限挑战运动的魅力。最后，来自法国的达米安·戴克曼、来自英国的路易斯·琼斯以及来自美国的约翰·温克尔科特包揽前三名，并且在黄果树迎宾馆举行颁奖典礼，为本次活动画上圆满的句号。 朗威视讯负责本次活动的现场无线信号传输保障工作，通过微波传输技术，将现场的惊险与刺激，以及周边的美景，通过镜头，呈现出来。 欢迎关注朗威视讯打造的体育传媒平台！长按添加关注，资讯一手掌握"
"这是一个新闻,新闻的关键词是亚太股市周一收高 日股涨0.65％,摘要为亚太股市周一收盘普遍上涨，其中日经225指数收盘报19411.40点，涨0.65%；韩国首尔综指收盘涨0.51%。A股方面，上证指数午后加速,标题为亚太股市周一收高 日股涨0.65％,正文为亚太股市周一收盘普遍上涨，其中日经225指数收盘报19411.40点，涨0.65%；韩国首尔综指收盘涨0.51%。A股方面，上证指数午后加速上涨，目前涨逾2%。"
"这是一个新闻,新闻的关键词是重工，披露,摘要为证券代码：300185证券简称：通裕重工公告编号：2015-013通裕重工股份有限公司2014年年度报告披露提示性公告本公司及其董事会全体人,标题为通裕重工股份有限公司 2014年年度报告披露提示性公告,正文为证券代码：300185证券简称：通裕重工公告编号：2015-013通裕重工股份有限公司2014年年度报告披露提示性公告本公司及其董事会全体人员保证信息披露的内容真实、准确和完整，没有虚假记载、误导性陈述或者重大遗漏。特别提示：通裕重工股份有限公司2014年年度报告及摘要于2015年4月15日在中国证监会指定创业板信息披露网站上披露，敬请投资者注意查阅。特此公告。"
"这是一个新闻,新闻的关键词是【源源幽默】逆天重口味婚礼，果然婚姻是坟墓啊,摘要为【源源幽默】逆天重口味婚礼，果然婚姻是坟墓啊,标题为【源源幽默】逆天重口味婚礼，果然婚姻是坟墓啊,正文为【源源幽默】逆天重口味婚礼，果然婚姻是坟墓啊"
"这是一个新闻,新闻的关键词是我市2.5万人次参与党章党规知识竞答,摘要为由中共玉溪市委组织部和玉溪日报社联合主办的党章党规知识竞答活动自启动以来，受到全市广大党员同志的欢迎，大家积极参与、踊跃答题。近日，该活动圆,标题为我市2.5万人次参与党章党规知识竞答,正文为由中共玉溪市委组织部和玉溪日报社联合主办的党章党规知识竞答活动自启动以来，受到全市广大党员同志的欢迎，大家积极参与、踊跃答题。近日，该活动圆满结束，共计25118人次参与答题。本次活动旨在深入开展“学党章党规、学系列讲话，做合格党员”学习教育，激发全体党员学习热情，营造勤学善思、学以致用、人人参与、人人提高的氛围。活动重在普及党纪党规知识，竞答题目内容范围包括《中国共产党章程》《中国共产党廉洁自律准则》《中国共产党纪律处分条例》《中国共产党地方委员会工作条例》和《中国共产党党组工作条例（试行）》等党内法规。活动从6月6日开始至7月1日结束，历时26天，广大党员通过玉溪网、玉溪日报新闻客户端、微信等方式积极竞答。活动共计抽取1000人获奖，每个获奖号码将奖励1G手机流量。据悉，“两学一做”学习教育中的微心得微评论征集、“让我感动的共产党员”随手拍两个有奖活动仍在进行中，欢迎广大党员同志和社会各界群众参与，详情请关注“美丽玉溪服务先锋”微信号查看。（记者 王鹏 杨宇峰）"
"这是一个新闻,新闻的关键词是老板都是苦出来的！太实在了！,摘要为老板都有一笔“血泪帐”。事实上，很多老板在日常生活方面，花钱不如职员潇洒，甚至被人说“抠门”，“做什么都要算帐”。其实老板长期生活在成本和利,标题为老板都是苦出来的！太实在了！,正文为 老板都有一笔“血泪帐”。事实上，很多老板在日常生活方面，花钱不如职员潇洒，甚至被人说“抠门”，“做什么都要算帐”。其实老板长期生活在成本和利润之间，花一笔钱，自然而然就会细算，经营本来都要精打细算，何况当了老板，就等于是自己的长工，不管生意好不好，收入高不高，你都得扛着。当一个老板，因为企业是自己的，开弓就没有回头箭，谁也不会因为你的生意不好就同情你，謙让你；该交的税要交，该付的工资不能不付，房租，水电，办公费等，一分也不能少，说穿了，大家都是在这个市场找饭吃，大家都有一本难念的经，首先必须考虑自己，就像打麻将，既然你点炮时谁都不会可怜你，该你和牌，你也绝不会心慈手软。在严酷的环境中，人最强烈的本能就是生存；老板在激烈的竞争中，唯一的选择就是赢利。生意场上只有一条出路-----赚钱！ 作为老板，企业是你的，只要一天不关门，你就一天不能停止，到处找米下锅。今天有米，谁也不能保证永远有米，所以，老板即使赚了钱，也有危机感，没有赚钱，更是寝食不安，至于亏了本的，那彻骨的焦虑，外人怎么能够体验？替人打工的，只要有本事，哪里找不到一碗饭吃？吃得饱就继续干，吃不饱，一走了之，炒你老板的鱿鱼。至于扔下来的是一个什么摊子，自有你老板收拾，管他屁事。老板和员工，对于企业的忠诚和责任心，永远都是没法相比的。 企业的效益来自严格管理，严格管理的关键，就是有一个认真而刻苦的老板----你自己都喜欢睡懒觉，就别指望职员准时上班。你不仅要吃苦在前，生意还得亲自去做。生意上的大忌是隔袋买猫，隔山买牛，这一个“隔”字，就是问题的根源，凡是你不能亲自了解，亲自控制的事，最终都会出乱子。老板过日子。并不是人们想象的那样潇洒。人们看见老板开豪华车，出入宾馆酒楼，就觉得老板活得潇洒。其实他们既然能在激烈的市场竞争中生存发展，大多数还是有强烈事业心的，吃苦耐劳，许多人甚至成为工作狂，哪有时间潇洒？他们确实比一般人更多地出入灯红酒绿，但是，多半为了应酬，与潇洒相去甚远。对你的老板好一点吧：老板建立一个自己的事业，就是建一座码头。俗话说，只要有码头，总有船来靠。船再大，始终是漂泊的，码头再小，也是踏实的。 鸬鹚从河里叼住一条鱼，鱼说：“你如果肚子饿，我宁愿让你吃 了. 可你辛苦半天，结果自己只能吃一小部分，大部分都被你的主人拿走了。而且你的主人在你捉鱼时怕你吃了，还用铁丝勒住你的喉咙，太残忍了！”鸬鹚听了，毫不 动心地说：“我不会上你的当！虽然我现在捉的鱼多，吃的很少，但到冬天，江河封冻，我捉不到鱼时，主人却照样饲养我，我才不至于饿死！启示一：员工的忠诚度是企业长期培养出来的；启示二：员工看到老板赚钱时不要光想去共同分享，因为在老板赔钱时你也不会去共同承担；启示三：跳槽时要对企业心存感激，因为它肯定在不同角度和程度上帮助过你。百分之八十的老板都有胃炎、神经紧张、失眠、压抑、焦虑。老板都是以生命搏事业。所以，对你的老板好一点。老板就是一棵树，员工就是枝干。竞争再激烈，市场再难做，资金再紧张，狂风暴雨、老板们都坚持着屹立不倒，照顾着这树下的一家大小。树大树小，总能遮风避雨。树好树坏，总有个栖息的地方。若说责任，谁的责任最重最大？风光背后是刀光剑影，权力背后是投资者的全副身家。 中小微企业老板当下最大的困扰： 1、公司要更好地发展，钱的问题一直是瓶颈，找钱好难；业绩无法突破、应收帐款严重，资金回笼慢！ 2、成本越来越高，竞争越来越激烈，客户被线上传统电商夺走，客户不好找，留不住的问题，企业经营压力越来越大！ 3、公司的发展主要靠自己，人才不好找，团队执行力、凝聚力太差，员工不给力磨洋工、不自动自发……等等困惑…… 12月23-26日在苏州举行的《总裁商业思维》将给你一套完整的解决方案！名额不多了，要参加的请抓紧联系我 报名电话：18896519535 郑老师 请放下手中的工作，认真的观看以下视频： 特别提醒：这仅是《总裁商业思维》课程现场视频的千分之一，想免费获取更多课程现场视频学习请加郑老师个人微信：长按底下二维码，通过后回复“学习”，我将免费发送课程现场视频给你学习，只为成就有梦想并且想把事业做大的你 企业战略思维ID：zcsw6688▲长按二维码“识别”添加"
